Player_id,Short_name,Player_position,Nationality_id,Club_team_id,Overall
205756,S. Denswil,"CB, LB",92,101020,73
210644,E. Marcondes,"CM, CAM",13,1792,70
233943,Ronaldo Vieira,"CM, CDM",14,111928,68
258276,Joel Pereira,"RB, RM",38,873,72
241907,D. Rossi,"CAM, ST",60,687,75
233483,T. Tissoudali,ST,129,,74
264207,I. Koné,CM,70,111974,72
225077,S. Fet,CM,36,918,70
230198,Juli Piresinho,"RB, RM",54,1629,74
241463,Dani Raba,"RM, ST, RW",45,461,76
272455,Pablo Marín,"CM, CAM",45,457,73
202848,G. Caprari,"CAM, ST, CM",27,111811,74
276610,L. Oppie,"LB, LM",21,110329,68
234686,J. Lotomba,RB,47,246,75
231628,Rafa Mir,ST,45,468,72
74462,Gerard Martín,"LB, CB, LM",45,241,74
227806,D. Barlaser,"CDM, CM",14,81,70
231138,C. Bassogog,"RM, RW, ST",103,113060,70
237295,E. Latte Lath,ST,108,112885,73
213750,K. Sema,"LM, LB, LW",46,,70
238587,A. Ildız,"CM, CAM, CDM",48,101026,67
240648,C. Metcalfe,"CM, CDM, RW, CAM",195,110329,69
252192,A. Lagos,"RB, RM",52,101088,71
246053,J. Gelhardt,"ST, CAM, RM",14,1952,70
210985,B. Osborn,"CM, LB, CAM",14,1931,68
239671,Tete Morente,"LM, LW",45,347,72
253242,A. Martínez,ST,52,101085,78
233276,A. Dozzell,"CDM, CM",14,1790,68
213577,Puertas,"LM, CAM, LW",45,1854,72
236363,B. Wolski,"CM, CDM",37,111097,69
266061,S. Kawasaki,"CM, CDM, CAM",163,169,71
224336,T. Romanczuk,"CDM, CM",37,110745,71
247643,F. Panák,CB,12,267,74
257890,C. Nieuwenhof,"CM, CDM",195,80,68
71013,L. Cepeda,"LW, LM",55,110980,72
205693,S. Haller,ST,108,1903,77
70020,M. Amougou,"CM, CDM",18,76,72
213948,D. Holmes,"CAM, RM, CM",95,698,68
71114,D. Cissé,"CM, CDM",18,74,73
206545,Manu Trigueros,"CM, LM, LW",45,110832,71
233169,M. Yamane,RB,163,697,72
267991,M. Perrone,"CDM, CM",52,1745,73
242166,A. Layouni,"RW, LW, RM",145,711,72
225783,S. Mavididi,"LM, LW",14,95,75
242946,D. Afolayan,"RW, LW, ST, RM",14,110329,72
278046,Pau Cubarsí,CB,45,241,82
76602,A. Memić,"RM, LM, RW",8,110468,72
230468,José Mirazar,"CAM, LM, LW, CM",54,517,74
237920,B. Bronico,"CM, CDM, CAM",95,114640,69
269156,O. Moxon,"CM, CDM",14,1931,66
215911,A. Hatem,"CM, CDM",182,,70
193144,Nam Tae Hee,"CM, RW, RM",167,1478,67
232832,L. Gómez,"RB, CM, LB",52,111020,70
203393,E. Gnahoré,"CDM, CM, CB",18,100757,70
260020,Y. Vertessen,"ST, LW, CAM",7,191,74
214971,F. Pizzini,"RM, LM, RW",52,101088,70
275137,V. Atangana,"CDM, CM",18,112387,73
252866,Carreira,"RM, RB",45,450,75
235717,B. Özcan,"CM, CDM, ST",48,111117,69
269510,V. Jurečka,"ST, LM, RM",12,101037,70
201965,S. Thern,"CM, CAM",46,112126,65
253167,Félix Correia,"LM, LW, RM",38,65,75
232432,L. Jović,ST,51,278,76
263929,M. Cancellieri,"RM, LM, LW, RW",27,46,72
245762,A. Kutucu,"LM, ST, LW",48,325,69
206098,Patric,CB,45,46,75
251156,A. Bertaccini,"ST, CAM, LW, CM",7,229,75
199236,Hong Chul,"LB, LM",167,112115,66
210010,J. van Overeem,"CM, CDM, CAM",34,1913,70
225653,G. Kerk,"RM, ST, LM, RW",92,230,72
208004,J. Veltman,"RB, RM",34,1808,78
270983,Clayton,ST,54,744,75
224403,G. Alanís,"RM, LM, RW",52,111711,71
193683,X. Chavalerin,"CM, CDM, CAM",18,294,67
213189,Joo Min Kyu,ST,167,980,74
210136,T. Kędziora,"CB, RB",37,393,75
270578,W. Willumsson,"CAM, RM, CM",24,88,70
195065,G. Hairemans,"CAM, RW, CM",7,230,70
229379,L. de la Torre,"CM, CAM, LM",95,131439,72
257283,A. Müller,"CDM, CM",21,1832,70
241159,M. Guéhi,CB,14,1799,82
263432,M. Ben Ouanes,"LB, RM, LM, RW",145,111339,69
212747,T. Martínez,"CM, CAM",52,111334,70
239116,C. Ganea,"LB, LM, LW",39,110075,68
230181,Heitor Gesse,"LB, LM",54,1035,72
202819,C. Forrester,"CM, CDM",25,423,66
247881,J. Escobar,"RB, CB",58,111706,69
248147,M. Praszelik,"CM, CAM, RM",37,110747,67
240252,F. Méndez,"CDM, CM, RM, CAM",55,110980,71
227222,F. Guilbert,RB,18,347,75
248473,P. Ekwah,"CDM, CM",18,1819,71
70832,Matheus Jussa,"CDM, CM",54,112540,71
204215,A. Reach,"LM, LB",14,149,66
191173,A. Bedoya,"CM, CDM, CAM",95,112134,69
253139,S. Pierotti,"RM, RW",52,347,70
211672,T. Boyd,"RM, LM, RW",95,114162,68
230136,J. Thompson,"CM, CDM, LB",35,1801,68
258826,D. Rensch,"RB, CB",34,52,74
233230,K. Mac Allister,CB,52,2014,76
229910,S. Ingelsson,"CM, CAM, LM",46,1807,68
196889,S. Verdi,"CAM, ST, CM",27,1745,71
200473,S. Skrzybski,"ST, CAM",21,576,72
227882,S. Leach Holm,"CDM, CM",46,711,69
230460,Jonatão Praz,"LW, LM",54,1043,78
241726,A. Pereira,"LB, RB, LM",36,298,70
230470,Pedrildo Rocha,"LW, LM",54,1041,71
238409,M. Fossey,"RB, RM",95,232,71
251213,C. Vega,"CM, CDM",52,112965,68
231530,José Arnáiz,"LM, ST, LW",45,110832,70
78971,Ageu,"CM, CAM",54,80,69
260734,C. Wallem,"LM, CM, LB",36,113018,70
278668,Zé Pedro,CB,38,1842,75
235670,R. Lundqvist,"CAM, CM, ST",46,319,67
240280,Matheus Oliveira,"CAM, ST, CM",54,112555,71
275100,J. Mosqueira,"CDM, CM, CB",52,112670,70
256674,J. Justvan,"CAM, CM, RM",21,171,73
260521,J. Bos,"LB, LM",195,246,69
262135,D. Wolfe,"LB, LM",36,110,73
232185,C. Brittain,"RB, RM",14,12,72
238331,L. Blondel,"RB, CM, RM",47,1877,72
223231,F. Tănase,"CAM, LW, ST, CM",39,100761,70
206083,J. Murphy,"LM, LW, RM",14,1790,73
215049,D. Pérez,"LB, LM",52,111710,69
260369,L. Kerber,"CDM, CM",21,111235,70
233520,B. Atik,"LW, CAM, LM",48,110588,72
223307,J. Kubicki,"CDM, CM, CAM",37,420,69
264280,Tiago Araújo,"LM, LB",38,674,69
221282,J. Stacey,"RB, RM",14,1792,72
220529,L. Palmiero,"CDM, CM",27,2038,66
198024,Y. de Lanlay,"CM, RW, CDM, RM",36,300,65
277901,L. Stojković,"CAM, LW, RW, CM",10,211,70
261776,E. Llansana Beuse,"CDM, CM",34,229,72
251537,G. Magnée,"LM, RM, RB, LB",7,1750,70
239250,Abel Ruiz,ST,45,110062,73
253867,L. Flores,"CDM, CM",61,112992,69
277941,L. Kačavenda,"CAM, LM, CM",10,252,68
225719,K. Iheanacho,"ST, CAM",133,78,72
210384,R. Haps,"LB, LM, LW",92,205,68
241875,W. Ferry,"LB, LM",25,181,69
235005,O. Kakabadze,"RB, RM",20,110747,69
262151,E. Fernández,"CDM, CM",52,32,75
228882,S. Pontisso,CM,27,110908,68
260397,Yang Hyun Jun,"RW, LW, RM",167,78,70
252495,J. Kamiński,"LM, LW",37,31,74
239451,K. Appin,"CM, CDM, CB",18,10846,68
257136,O. Traoré,"RB, RM",21,111235,73
236662,P. Vagić,"CB, CDM",46,708,71
213367,L. Abergel,"CDM, CM",18,217,75
260501,Ł. Łakomy,"CM, CDM, CAM, CB",37,100087,70
243894,B. Stillhart,"CDM, RB, CB",47,1713,66
234711,J. Brekalo,"LM, LW, CAM",10,110827,75
251353,K. Laba,ST,144,111701,77
266461,João Mendes,"LB, LM",38,1887,72
224225,A. Phillips,"CM, CAM",14,1932,66
212454,C. O'Dowda,"LB, LM",25,1874,68
231150,Jamiro Monteiro,"CAM, CM",104,1914,69
256524,J. García,"RB, RM",52,101088,74
238098,Lee Soon Min,"CM, CDM, CB",167,980,67
239641,Alfa Semedo,"CDM, CM",119,113057,70
248095,R. Radunović,"LB, LM",15,100761,70
251170,L. Sinayoko,"ST, LM, CAM",126,57,74
240448,P. Ruiz,"CM, CDM",52,111065,70
246594,H. Massengo,"CDM, CM",18,100409,72
274246,L. Miley,CM,14,13,72
215368,R. Ranftl,"RB, RM",4,256,71
265801,K. McAteer,"RM, RW, CAM",25,94,71
268630,I. Price,"CM, CAM, LM",35,109,69
267624,S. Cisse,"CM, RM, CDM, RW",118,100888,73
230254,Paulson Junqueira,"LB, LM",54,1041,73
234612,J. Ikoné,"RM, RW",18,111817,76
222331,L. Klostermann,"CB, RB",21,112172,78
233113,Aleñá,"RM, LM, CM, RW",45,463,73
237211,Yuri Ribeiro,"LB, CB, LM",38,3,70
267685,K. Eriksen,"CAM, ST, CM",36,417,72
252837,Nico Melamed,"LM, CAM, LW",45,1861,73
269740,L. Bucca,"CM, RW, CAM, RM",52,111020,69
239023,B. Wiles,"CM, CAM, RM",14,1939,67
237332,A. May,"ST, CAM, CM",14,1939,70
220715,E. Ponce,ST,52,698,73
274732,D. Kryskiv,"CM, CDM",49,101059,72
240697,S. Baptiste,"CM, CDM",77,1923,69
263233,B. Bolla,RB,23,254,69
254022,N. Woltemade,"ST, CAM",21,13,79
236368,G. Maggiore,"CM, CDM",27,1848,71
202113,M. Odubajo,"RB, RM",14,278,71
239763,E. Zhegrova,"RM, RW",219,45,79
244884,M. Pellegrini,"LM, RM, LW",52,101088,70
235935,L. Zanimacchia,"RM, RB, RW",27,1744,72
244391,F. Sakala,"LW, ST, RW, LM",147,113057,75
269224,Iván Gil,"CM, LM, LW, CAM",45,472,71
236472,A. Cardozo,"CDM, CM, CB",52,110395,71
231353,E. Iyoha,"LB, LM, RB",21,110636,69
254905,I. Vassilev,"LM, CAM, RM, LW",95,112134,68
237502,D. Johnsen,"ST, CAM",36,111434,71
264438,Gabri Martínez,"LM, RM, LW",45,1896,73
208892,S. Byram,"LB, RB, LM",14,8,72
237310,D. Mitchell,"LM, CAM, LW",82,1958,68
269312,T. Baldanzi,"CAM, CM",27,52,75
262403,P. Rommens,"CDM, CM",7,1874,70
258575,E. Agbadou,CB,108,110,79
79402,Igor Jesus,ST,54,14,77
210484,A. Kuen,"LM, CAM, LW",4,112224,68
270133,S. Diakité,"RB, CB",126,1843,70
271417,Y. Medina,"LB, LW, LM",57,673,70
230975,D. Vergara,"LW, RM, LM",56,101085,74
224842,G. Docherty,"CDM, CM",42,89,66
229477,M. Bähre,"CM, CDM",21,15009,66
226414,M. Coco,"RB, RM, RW",18,110816,70
236145,Luan Sendeiro,"CDM, CM",54,1048,70
70004,S. Mayulu,CM,18,73,75
70265,Aldaír Ferreira,"CDM, CM",98,110752,67
257152,L. Sequeira,"CAM, CM, RW",52,112670,69
264323,F. Peña Biafore,"CDM, CM, CB",52,110395,70
238980,L. Daschner,"CAM, CM, ST",21,898,71
264337,Rodrigo Muniz,ST,54,144,75
263571,F. Ebosele,"RM, RB, LM, RW",25,101014,69
226710,G. Scamacca,ST,27,39,79
202651,Suso,"RM, CAM, CM, RW",45,1968,77
201887,D. Johnson,"CAM, CM",82,111117,68
216260,F. Kaufmann,"CAM, CM, RM",21,110500,67
73427,M. Baradji,CM,18,3,68
215292,M. Cauteruccio,ST,60,110968,75
206086,H. Toffolo,"LB, LM",14,114640,71
220948,S. Sydorchuk,"CDM, CM",49,681,69
261661,M. Fixelles,"CDM, CM, RM",7,681,68
263468,Y. Kechta,"CM, CAM, CDM",129,1738,73
265518,O. Fraulo,"CM, CDM, CAM",13,23,69
255541,L. Rota,"RB, RM",22,278,75
251201,K. Arnstad,"CM, LW, CAM",36,271,68
253771,P. Lavandeira,"CM, CAM",60,111010,68
239458,B. Kraev,"LM, CAM, RM, LW",9,112427,69
221551,E. Mammana,CB,52,101088,75
269728,J. Bahoya,"LM, CAM, LW",18,1824,75
240544,G. Morandi,"CAM, RM, LM, CM",47,324,70
278187,T. Louchet,"RM, CM, RW",18,72,72
276909,Wagner Pina,"RM, RB",104,436,72
265650,Saúl Coco,CB,112,54,76
193476,R. Cabella,"LM, CAM, LW",18,280,75
270050,M. Biereth,ST,13,69,78
245491,P. Beruatto,"LM, LB",27,110741,69
220925,A. Schöpf,"CM, CDM, CAM",4,111822,68
272894,K. Danois,CM,18,57,74
232212,J. Penrice,"LB, LM",42,278,70
189505,Pedro,"RM, LM, RW",45,46,77
268866,Y. Attiat-Allah,"LB, LM",129,,71
226377,G. Martínez,"LW, RW, CAM, LM",52,1876,74
224099,L. Coyle,"RB, LB, RM",14,1952,70
247156,F. Mura,"RB, LB, RM",52,101085,71
266616,Y. Sor,"ST, LW, LM",133,673,72
262790,M. Deijl,RB,34,100632,72
263829,Vitinha,ST,38,110556,75
263678,T. Gardner-Hickman,"CM, CDM, RM, CAM",14,3,69
259582,Isma Ruiz,"CM, CDM",45,1867,70
279044,Geovany Quenda,"RM, LM, LW, RW",38,237,76
246791,M. Solomon,"LM, LW",26,483,77
202771,J. Newell,"CM, CDM",14,81,68
235799,A. Sissako,"CM, CDM, CB",18,680,67
205598,André Sousa,"CDM, CM",38,1891,65
183339,J. Berget,"ST, CAM",36,112199,67
231235,K. Amian,"RB, CB, RM",18,71,73
234051,A. Afif,"LM, CAM, ST, LW",182,,78
228687,K. Dolberg,ST,13,245,77
165531,I. Sosa,"CAM, LW, RM, CM",52,111019,70
70822,Gabriel Pec,"RM, RW, LW",54,697,76
209839,T. Letschert,CB,34,116360,74
252598,Sergio Lozano,"CM, LM, CAM",45,110745,71
252599,S. Sanna,"CM, CDM",18,1814,69
211903,B. Kololli,"LM, RM, ST, LW",219,110770,68
213439,J. Osorio,"CM, CAM, CDM",70,111651,71
228577,A. Little,"CM, CDM, CB",14,1802,64
245729,H. Clarke,RB,14,94,70
228332,H. Choudhury,"RB, CDM, CM, CB",151,95,72
263676,Roberto,ST,45,452,74
257278,A. Theate,"CB, LB, LM",7,1824,80
231685,R. Pierre-Gabriel,"RB, LB, RM",18,211,73
223498,E. Cecchini,"CM, CDM",52,1013,67
250913,B. De Keersmaecker,"CDM, CM",7,1951,70
210724,C. Paterson,"ST, RM, RW",42,1798,68
191269,S. Al Faraj,"CM, CDM",183,131798,69
233510,T. Chong,"CAM, CM, RM",85,1794,71
200521,T. Ince,"CM, RW, RM",14,1795,67
247150,A. Vigo,"RB, RM",52,112713,68
260463,Mario Soriano,"CAM, ST, CM",45,242,73
246918,Jaume Grau,"CM, CDM",45,131463,69
264842,Calebe,"CAM, CM",54,463,69
229263,M. Zeidan,"CAM, CM",180,298,69
253327,J. Corozo,"LM, RM, RW, LW",57,110981,71
273827,G. Puerta,"CM, CDM, CAM",56,456,68
238756,J. Larsen,ST,36,110,78
233897,M. Fall,"RM, ST, RW",136,111339,73
269247,D. James,"LB, LM",160,100632,70
262860,S. Kvia-Egeskog,"CM, LW, CAM",36,300,65
224494,R. Henry,"LB, LM",14,1925,76
245999,Mollejo,"ST, LM",45,10846,70
243963,K. Magennis,"CM, RM, LM, RW",42,82,65
261648,M. Cova,"CM, CDM, CAM",61,110990,69
237595,M. Friedl,CB,4,38,77
266789,Hwang Jae Won,"RB, RM, CM, RW",167,2056,70
245037,Eric García,"CB, RB, CDM, RM",45,241,79
260141,C. Cîrjan,"CAM, CM",39,100757,70
269616,J. Shehu,"CM, CDM, CAM",1,301,70
203328,S. Hoskins,"RM, LM, ST, RW",14,1930,66
223298,Li Yuanyi,"CM, CDM, CAM",155,111724,66
261446,M. Aydın,"RB, RM",48,110500,66
278107,I. Camara,"LB, RM, RB, LM",136,229,69
243824,Park Soo Il,"RB, LB, RM",167,982,68
72561,Aarón Martín,"CM, CDM, CAM",45,110069,67
271477,A. Bianco,"CM, CDM",27,393,71
231550,J. Quintero,"RB, RM",57,110986,70
257920,C. Tengstedt,ST,13,246,74
264353,B. Barcia,"RM, RW, CM",60,112868,67
246946,I. Coulibaly,"CM, CDM",126,252,67
223143,U. Garcia,"LB, CB, LM",47,219,75
264371,T. Fellows,"RM, LM, RW",14,17,72
231352,T. Abraham,ST,14,327,77
276159,T. Nikitscher,"CDM, CM, CB",23,744,69
259036,V. Korniienko,"LB, LM",49,101059,67
268778,K. Boudiaf,"CM, CDM",182,,71
252148,T. Chukwuani,"CM, CDM",13,209,68
262397,L. Brouwers,"CAM, CM, CDM",34,1913,67
226568,I. Hagi,"CAM, LM, CM",39,113142,74
247582,F. Amaya,"CM, CDM, CAM",95,112996,69
238637,S. Vasiliadis,CM,22,523,67
230208,Lúcio Corteijo,"RB, RM",54,517,76
244565,E. Erhahon,"CDM, CM",42,4,67
245338,T. van den Belt,"CM, CDM",34,1908,70
238944,Ž. Majer,"CM, CDM",44,111433,67
230276,Nicolás Formido,"CAM, LM, CM",54,1048,73
261004,A. Forson,"CM, CAM, RW",117,1792,69
246672,Barrenetxea,"LM, LW",45,457,77
230293,Meirelinson,CB,54,1041,74
255930,B. Garrity,"CM, CAM",14,1928,64
259537,M. Coronel,"ST, LM, CAM",52,111708,71
203741,T. Delaine,"LB, LM",18,1738,71
228325,O. Berg,"CAM, ST, CM",36,320,67
265450,J. Bakayoko,"RW, RM",7,112172,78
212722,D. Yedlin,"RB, RM, CB, RW",95,111065,71
252967,N. Beloko,"CM, CDM",47,1862,67
230964,M. Santos,ST,60,101088,70
225632,O. Burke,"ST, RM, RW",42,1831,73
268395,V. Kochergin,"CM, CAM",49,114326,72
235888,I. Cardona,"RW, ST, RM",18,1819,73
259475,J. Hollman,"CM, CAM, CDM",195,1803,66
235414,O. Hutsuliak,"RM, ST, RW",49,,72
251045,V. Rață,"CM, CAM",33,100759,63
255145,A. Morris,"CDM, CM",95,12,73
236466,C. Michelin,"RB, RM",18,456,69
230335,Wagner Orsinho,"LB, LM",54,567,71
208335,L. Kübler,"RB, CB, RM",21,25,75
215061,D. Benedetto,ST,52,110396,71
229925,E. Wekesser,"LB, LM",21,29,66
243237,L. Pellegrini,"LB, LM",27,46,74
193844,Portillo,"LM, CM, CAM, LW",45,110839,68
270403,M. Wörl,"CM, LW, CAM",21,159,69
237895,V. van Crooij,"CAM, LM, RM, CM",34,1910,69
232545,N. Broadhead,"LM, CAM, LW",50,1947,73
239980,O. Popescu,"CDM, RB, CM, RM",39,110750,66
263056,E. Sahiti,"RW, RM",219,28,71
269228,Altimira,"RB, RM, RW",45,483,72
192991,C. Tosun,"ST, LW, LM",48,326,72
220912,F. Jagiełło,"CM, CAM",37,873,67
270338,Vilarrasa,"LB, LM",45,1867,69
271119,L. Ullrich,"LB, LM",21,23,74
224793,B. Wembangomo,"RB, LB, RM",36,711,69
250932,J. Grzesik,"RM, RB",37,111088,69
242749,J. Buckley,"CDM, CM, CAM",14,131735,69
270919,B. Zeneli,CM,46,700,72
245332,S. Opsahl,"CM, CAM",36,919,67
242006,D. Hashioka,"RB, CB, RM",163,266,70
215643,Ramiro,"CDM, CM, RB",54,695,70
258924,J. Almada Monteiro,"LM, RM, CM, LW",47,900,73
225133,M. Maigaard,CM,13,110747,69
252018,K. Piątkowski,CB,37,1871,71
222836,R. Ledson,"CM, CDM",14,1939,67
260474,Kim Bong Soo,"CDM, CM, CB",167,980,72
223618,H. Boumous,"CAM, CM",129,113257,69
242062,H. Finndell,"CM, CDM",46,710,65
228509,J. Reine-Adélaïde,"CAM, CM",18,100634,70
214977,M. Kranevitter,"CDM, CB",52,111117,74
235735,E. Ampadu,"CB, CDM",50,8,76
263393,Pablo Tomeo,CB,45,462,71
241389,Y. Sarı,"RM, RW",48,101014,75
226798,M. Martínez,"CDM, CM, CB",52,111716,72
236784,E. Mason-Clark,"LM, LW",14,1800,71
246013,H. Calcaterra,"CM, CAM, CDM",59,111014,68
264452,R. Meerveld,"CAM, LM, CM",34,1913,71
279572,S. Peck,"CDM, CM",14,1794,70
258325,N. Castro,"CM, LM, LW",52,111708,67
269604,R. Heußer,"CM, CDM",21,110500,68
255781,Ricard,"RB, RM",45,10020,71
236073,Alam Lindeiro,"LB, LM",54,517,75
273707,L. Hernández,"LB, LM",60,101110,70
258607,Toti,CB,38,110,75
256849,M. Biron,"ST, CAM, RM",18,171,68
217940,D. Djené,"CB, RB, CDM",144,1860,77
236639,Xeka,"CM, CDM",38,10020,72
224874,A. Pellegrino,"LM, LW",36,131439,71
223085,L. Berry,"CAM, CM",14,89,66
241536,M. Sarkaria,"ST, CAM, RM",4,256,68
252567,S. Alexandropoulos,"CM, CDM, CAM",22,110636,68
232610,T. Asano,"RM, ST, RW",163,453,75
237993,J. Acevedo,"RM, LM, RW",52,110953,69
267976,Pablo Torre,"CAM, CM",45,453,74
73161,R. Lubach,"CM, CDM, CAM",21,171,68
216283,Danilo,"LB, LM, LW",54,171,68
255963,Á. Cardozo Lucena,"CM, CDM",58,111008,68
221660,V. Lindelöf,CB,46,2,75
199158,Sergio Álvarez,"CDM, CM, CB",45,467,70
221692,C. Bishop,ST,14,1790,72
224252,P. Pflücke,"RM, LM, LW, RW",21,670,73
224258,K. Ajer,"RB, CB, RM",36,1925,75
268573,F. Baschirotto,CB,27,111434,75
235866,C. Kouamé,"ST, LM, LW, CAM",108,110374,74
251762,S. Elia,"RB, LB, RM",27,1746,69
192641,K. Vogt,CB,21,160,75
261261,J. Giani,"CAM, LM, RM, CM",52,111707,71
212121,J. Vanlerberghe,"CB, CDM",7,269,69
252315,A. Candela,"RB, RM",27,110741,70
198046,D. Dąbrowski,"CDM, CM",37,110749,68
276895,Alemão,ST,54,480,73
247458,Álex Sola,"RM, RB, LM, RW",45,110832,72
226229,T. Kehrer,CB,21,69,79
266681,M. Delorge,"CM, CDM",7,674,72
221639,Mariano,ST,207,463,70
251335,W. Coulibaly,"RB, LB, RM",18,111974,72
243414,B. Williams,"LB, RB, LM",14,1952,70
200667,M. Power,"CDM, CM",14,1804,68
245986,Cristian,"CM, CDM",45,1894,66
255459,A. Bernhardsson,"ST, RW, CAM, RM",46,576,72
246006,C. Devlin,"CDM, CM",195,80,71
219392,A. Rufer,"CDM, CM, CB",198,111766,67
254225,Anderson Oliveira,"LM, LW, RW",54,982,75
256292,J. Schöppner,"CDM, CM",21,111235,74
260651,B. Traoré,"LM, RM, LW",108,896,75
248111,A. Artean,"CDM, CM, CB",39,110751,68
201024,K. Koulibaly,CB,136,605,82
231233,M. Brink,"CM, CDM",13,1788,70
263502,F. Zapiola,"LM, CM, LW",52,112689,70
230222,Ailton Valpaços,"CB, CDM",54,598,72
247640,Bryan Teixeira,"ST, RW, LW, CAM",104,252,66
242021,Y. Nazaryna,"CM, CDM, RB",49,101059,69
227686,K. Anderson,"LM, RM, CAM, LW",14,88,70
271975,Stefan Bajcetic,"CDM, CM, CB",45,9,73
234883,G. Tomasiewicz,"CDM, CM, RB",37,111086,68
266897,J. Olaitan,"LM, CAM, ST, LW",99,101026,65
228757,M. Mathisen,"CB, CDM",13,110588,72
243355,L. Vallier,"LB, LM",18,1891,67
255150,N. Nkounkou,"LB, LM",18,54,72
251834,J. Tolkin,"LB, LM",95,576,71
251629,J. Lonwijk,"CM, RM, CAM",92,634,66
268805,D. Jean Jacques,"CM, CDM",80,112134,70
223756,M. Schulz,"CB, CDM, CM",21,531,67
207641,B. Carrasco,"RM, RW, ST",55,111328,71
79129,A. Franzoni,"CM, CAM",27,113147,69
205089,M. Valoti,"CM, CAM",27,111434,70
242222,L. Selahi,"CDM, CM",1,301,71
220475,A. Grassi,"CM, CDM",27,111434,70
264299,O. Beck,"LB, LM",50,91,70
260464,J. Fujita,"CM, CDM",163,110329,69
208769,W. Vaulks,"CDM, CM, CB",50,1951,68
256902,V. Lobry,"CM, CAM",18,1816,66
198023,Ximo Navarro,"RB, LB, RM",45,242,71
273884,C. Ordoñez,"CDM, CM",52,50,72
269293,J. Maggiotti,"CM, CAM",18,1814,67
262137,H. Keïta,"CM, CDM",126,101032,68
220933,A. Bellemo,"CM, CDM",27,1837,71
229640,M. Pedersen,"LB, LM, RB",13,100409,72
195859,D. Ings,ST,14,1794,72
240452,M. Nzola,ST,98,110738,75
223566,W. Dammers,CB,34,1786,71
207715,N. López,"ST, RW, CAM, RM",60,111325,76
260478,S. Thomas,"RM, LM, ST, RW",50,1806,71
189573,Guarrotxena,"ST, CAM, CM",45,113298,69
242054,Igor Silva,"RB, RM",54,217,70
212625,D. Kinsombi,"CM, CDM, RM",21,10030,66
216218,L. Shankland,"ST, CAM",42,80,73
262815,G. Kotsiras,"RB, CDM, RM",22,1884,71
236721,L. Fomba,"CDM, CM",18,324,69
210372,R. Ghezzal,"RM, RW",97,66,74
253902,N. Cabanillas,"LM, LB, LW",59,111334,68
236507,T. Conechny,"LM, LW",52,101085,73
207593,J. Uronen,"LB, LM",17,,68
150516,L. Podolski,"ST, CAM",21,420,71
225273,M. Thychosen,"RB, CB, RM",13,433,69
265741,Z. Buurmeester,"CM, CDM, CAM",34,1914,69
198176,S. de Vrij,CB,34,44,84
234279,C. Rizzuto,"LB, RB, RM, LM",21,523,66
202558,P. Ceppelini,"CAM, CM",60,111010,69
274266,A. García Basso,CB,52,101085,74
203615,T. Kainz,"CDM, CM",4,2017,67
263789,Darlan,"CM, ST, CAM",54,116361,68
72557,T. Rigo,"CM, CAM, CDM",43,1806,70
244853,K. Sowah,"ST, CAM, LM",117,1904,67
258684,Salinas,"LB, LM",45,452,72
257406,F. Doucouré,"RB, RM",126,1738,69
241025,L. Heredia,"ST, LW, LM",52,112965,71
235662,A. Mumin,CB,117,480,77
224146,Jesús Imaz,"CAM, ST, CM",45,110745,74
205990,H. Reed,"CDM, CM",14,144,72
229804,A. Mitriță,"CAM, LW, LM, CM",39,112163,75
240047,P. Soko,ST,103,1861,73
200630,J. Forrest,"RW, RM",42,78,72
236221,D. Brašanac,"CDM, CM",51,573,70
257484,T. Oosting,"CAM, ST",34,1914,66
209618,F. Tardieu,"CDM, CM, CAM",18,1819,71
233938,D. Kasumu,"CDM, CM, RB",133,1939,68
244438,Y. Diarra,"CDM, CM, CB",126,2017,68
260842,L. Engel,"LB, LM, CB",13,113149,71
212977,N. Stark,CB,21,38,75
238068,M. Richter,"CAM, RM, CM",21,110502,69
242181,Neto Borges,"LB, LM, LW",54,1919,71
222734,Kang Sang Woo,"LB, LM, LW",167,1473,66
243481,M. Pedersen,"RB, RM",36,54,72
255779,K. Chodyna,"RM, RW, CAM",37,1871,68
270894,L. Diack,"CDM, CM",136,110770,67
233777,P. Silva Torrejón,"LB, LM",52,101084,71
192567,M. Zimmermann,"CDM, RB, RM",21,110636,71
246847,M. Sykes,"RM, RW, RB",25,1919,69
253510,J. O'Brien,"CB, RB, RM",25,7,76
237647,A. Hrustić,"CM, CDM",195,100634,67
208470,F. Holland,"CDM, LB, LM",21,110502,71
224883,S. Mounié,ST,99,113142,73
256885,Gaspar Campos,"LM, CAM, LW",45,459,69
223113,K. Piątek,ST,37,,78
270731,I. Kaliuzhnyi,"CDM, CM",49,,70
268703,N. Cambiaghi,"LM, LW",27,189,73
201888,V. Berisha,ST,36,300,68
258730,Miguel Rodríguez,"RW, RM",45,1903,73
188091,F. Gulbrandsen,"ST, LW, LM",36,417,70
223676,R. Renner,"LB, LM",4,111822,67
277696,A. Sersanti,"CM, CDM",27,1744,67
230343,Jonaldo Monteiro,"LB, LM",54,111052,70
216799,G. Di Chiara,"LB, LM",27,110908,69
224504,I. Poblete,"CM, CAM",55,15029,68
230408,Fabrio Farinha,"CAM, LM, RM, CM",54,1048,73
240660,M. Léris,"RM, RW",97,110738,68
186143,O. Norwood,"CDM, CM",35,1931,69
228388,M. Thiam,"ST, LM, LW, CAM",136,100761,68
