Player_id,Nationality_id,nation_position,nation_jersey
247968,39,,
253106,148,,
265651,18,,
276163,23,SUB,23
258507,45,,
74962,54,,
214226,56,,
278499,45,,
274405,14,,
251110,155,,
70651,54,,
225279,42,,
223746,42,,
236038,95,,
230407,54,,
263182,183,,
228627,183,,
279847,52,,
272939,60,,
188989,21,,
225087,183,,
224324,37,,
230474,54,,
269644,45,,
79704,54,,
262240,52,,
223593,52,,
74094,27,,
228974,45,,
246649,37,,
222587,52,,
255105,6,,
72589,43,,
263312,13,,
237975,25,,
223137,27,,
245414,183,,
254136,198,,
260546,45,,
273863,55,,
79821,52,,
246230,18,,
242924,167,,
245014,34,,
79915,54,,
224562,155,,
227394,58,,
242513,39,,
235347,14,,
230486,54,,
77151,52,,
230503,54,,
215412,195,,
243575,14,,
269176,52,,
273787,167,,
73095,27,,
262023,60,,
72852,1,,
272542,35,,
253349,57,,
213163,51,,
240814,21,,
231863,14,,
232381,54,,
273599,14,,
246471,52,,
262344,18,,
265680,61,,
222168,36,,
246237,52,,
228838,52,,
236524,8,,
257518,110,,
234522,13,,
238368,14,,
261161,52,,
79147,38,,
275003,58,,
258875,58,,
234814,18,,
260927,140,,
80196,27,,
72776,21,,
257112,214,,
267902,52,,
78469,22,,
228759,124,,
74393,52,,
257183,21,,
242850,21,,
258468,214,,
259776,59,,
222145,46,,
274401,52,,
258051,52,,
274692,18,,
265478,52,,
241689,21,,
247085,107,,
251953,27,,
248117,39,,
229705,80,,
215127,52,,
263275,95,,
277626,219,,
230280,54,,
204193,21,,
263089,21,,
259251,59,,
78261,51,,
253886,60,,
262082,18,,
248788,117,,
235989,3,,
239323,21,,
252386,45,,
272357,54,,
242414,155,,
191730,36,,
80376,14,,
78085,52,,
271120,34,,
259612,59,,
204322,42,,
215855,14,,
226651,167,,
242528,34,,
231527,108,,
240248,14,,
275087,7,,
275858,34,,
268715,72,,
232132,45,,
270538,117,,
216790,14,,
238089,167,,
71178,21,,
263180,26,,
247833,14,,
225591,52,,
271675,14,,
275046,60,,
239974,47,,
234856,119,,
73070,70,,
235906,36,,
81306,51,,
243100,155,,
226205,8,,
176048,138,,
216255,21,,
269506,37,,
231624,21,,
247245,12,,
230871,52,,
263132,48,,
71401,27,,
233961,183,,
260100,36,,
77074,46,,
187157,14,,
234783,15,,
270885,136,,
78658,18,,
226633,46,,
239439,37,,
230737,36,,
243795,13,,
197716,95,,
266585,56,,
78172,54,,
271197,147,,
230495,54,,
267872,22,,
235360,21,,
264035,14,,
263273,21,,
252268,34,,
268672,27,,
256658,21,,
251030,52,,
199577,45,,
74409,22,,
241079,11,,
240826,13,,
213702,18,,
273866,52,,
254158,42,,
261861,25,,
248040,39,,
246790,18,,
277517,56,,
258574,52,,
278035,45,,
262173,36,,
264221,85,,
221982,14,,
264488,38,,
233770,167,,
268081,27,,
272690,52,,
246074,21,,
256059,45,,
169792,14,,
258139,45,,
79981,10,,
226172,14,,
260738,60,,
232067,52,,
226958,54,,
231574,53,,
221854,155,,
236190,54,,
72611,34,,
74436,183,,
210380,22,,
268751,22,,
229842,56,,
210389,195,,
242663,7,,
246249,14,,
81406,54,,
274699,22,,
263953,14,,
235288,21,,
230429,54,,
77104,15,,
266299,103,,
229436,47,,
228416,52,,
264770,61,,
243016,45,,
266084,57,,
237415,14,,
242541,35,RES,23
256380,46,,
242302,95,,
272515,136,,
73355,48,,
245132,49,,
198811,36,,
245149,61,,
209315,14,,
247722,1,,
71351,7,,
277692,27,,
248784,18,,
221658,183,,
252379,42,,
240606,14,,
225775,14,,
226295,18,,
272895,14,,
229631,45,,
238091,36,,
259854,21,,
79149,27,,
272430,45,,
70450,18,,
214836,55,,
230713,183,,
263228,54,,
271974,14,,
74088,45,,
235370,54,,
270704,18,,
246390,36,,
238460,14,,
77713,45,,
260000,46,,
76705,52,,
214177,56,,
262839,21,,
79552,45,,
234177,14,,
258039,15,,
276742,129,,
264711,7,,
259847,61,,
233231,45,,
236315,14,,
261177,52,,
261182,52,,
206147,46,,
240715,14,,
226129,44,,
225106,45,,
180818,25,,
266586,105,,
211565,45,,
210544,54,,
207730,167,,
248434,21,,
201335,58,,
240258,119,,
79752,45,,
259465,13,,
244110,45,,
262800,5,,
241818,18,,
274845,129,,
254113,50,,
270008,21,,
211389,58,,
250822,18,,
243401,98,,
229327,104,,
268760,27,,
256998,54,,
230414,54,,
73767,18,,
248105,39,LCB,24
219957,13,,
251961,18,,
78418,7,,
269424,163,,
244601,34,,
268674,27,,
261765,60,,
274834,34,,
256421,42,,
242863,183,,
272562,195,,
72884,22,,
240829,144,,
79039,34,,
259781,59,,
243918,104,,
277971,54,,
201172,37,,
252897,42,,
233707,36,,
261359,44,,
271108,70,,
252183,18,,
213017,14,,
231199,14,,
259361,58,,
260645,1,,
263718,52,,
252710,21,,
268330,52,,
259627,21,,
262216,46,,
279624,45,,
213581,52,,
243545,87,,
253276,60,,
279903,117,,
273771,21,,
192126,46,,
275336,52,,
274569,52,,
79253,44,,
251311,22,,
276659,116,,
71106,167,,
79043,34,,
255687,12,SUB,2
232144,21,,
258271,45,,
218343,50,,
253418,21,,
265197,14,,
276976,45,,
263153,95,,
262902,21,,
236803,52,,
236555,54,,
225557,50,,
80152,37,,
245539,198,,
200741,155,,
239403,45,,
212791,167,,
76108,126,,
200781,14,,
235855,46,,
230480,54,,
230485,54,,
238958,14,,
229011,18,,
203428,50,,
247731,14,,
208063,167,,
243904,92,,
257498,18,,
79323,54,,
262620,54,,
244471,13,,
269562,145,,
206601,27,,
264718,53,,
252175,58,,
234515,18,,
253465,14,,
70687,52,,
273952,54,,
255015,18,,
246832,108,,
230194,54,,
212790,136,,
79428,18,,
201285,13,,
270928,47,,
191572,155,,
233045,70,,
210029,25,,
279165,52,,
243845,42,,
275594,21,,
229277,21,,
186783,117,,
262316,23,,
261552,57,,
233424,57,,
263637,34,,
72918,117,,
214238,55,,
224996,27,,
79333,21,,
207620,14,,
279557,103,,
73485,136,,
279314,159,,
218651,11,,
251677,38,,
74784,52,,
229923,21,,
260133,58,,
262699,37,,
278075,20,,
76097,133,,
268098,23,,
223054,57,,
257872,14,,
77152,34,,
213374,54,,
243840,25,,
247686,167,,
186507,36,,
226705,117,,
266927,13,,
228033,155,,
270531,108,,
272853,13,,
277975,108,,
223977,18,,
240117,47,,
239612,51,,
77103,20,,
70448,129,,
246068,53,,
232535,52,,
199000,195,,
244825,55,,
248168,24,,
274065,14,,
256162,58,,
212643,46,,
235946,52,,
277935,18,,
277943,34,,
262593,21,,
240323,14,,
253152,36,,
276211,22,,
264692,43,,
235516,145,,
217085,61,,
261897,14,,
78346,18,,
79629,54,,
212493,138,,
239890,48,,
227866,36,,
255772,70,,
254752,34,,
246826,163,,
245039,155,,
267831,60,,
260421,95,,
237382,27,,
243019,39,,
236369,47,,
74322,103,,
74611,60,,
240500,14,,
221820,155,,
222351,155,,
211362,37,,
254135,14,,
273100,219,,
254685,183,,
239329,18,,
258786,38,,
251880,39,SUB,25
251891,54,,
229881,72,,
71174,13,,
244511,18,,
70689,52,,
242214,95,,
274987,38,,
79934,18,,
259134,13,,
241499,57,,
275549,183,,
252512,18,,
236393,45,,
248718,195,,
241039,11,,
223381,14,,
266654,108,,
262566,52,,
202678,195,,
70333,60,,
253383,195,,
194018,25,,
253416,45,,
266474,48,,
272875,18,,
79607,38,,
247288,118,,
211707,42,,
78339,18,,
253974,42,,
243235,103,,
258339,22,,
219684,42,,
252970,119,,
256556,14,,
232250,14,,
271931,60,,
243532,21,,
81233,56,,
229713,55,,
246108,52,,
277615,21,,
276083,45,,
263801,14,,
256899,27,,
228238,36,,
220306,116,,
240808,42,,
232873,163,,
244940,4,,
255451,58,,
73437,54,,
74478,118,,
261614,52,,
271090,44,,
263413,10,,
259066,103,,
71681,52,,
212994,14,,
277767,43,,
241160,14,,
260105,39,,
210964,27,,
239642,14,,
74781,52,,
277301,54,,
76086,38,,
259130,19,,
261691,52,,
232765,52,,
228171,195,,
240981,14,,
276566,46,,
236379,25,,
258910,18,,
265829,25,,
258165,34,,
71297,21,,
261762,95,,
274057,7,,
207502,36,,
272785,18,,
271014,98,,
230055,17,,
72877,5,,
199602,46,,
223685,60,,
237255,95,SUB,12
202697,14,,
279768,38,,
242906,117,,
265437,45,,
258273,4,,
266740,195,,
273652,44,,
245240,38,,
247040,49,,
209409,27,,
258564,27,,
276754,27,,
261652,34,,
70427,47,,
221989,219,,
266797,60,,
269620,52,,
251454,25,,
266303,42,,
242751,14,,
267593,12,,
269649,108,,
240468,52,,
225625,77,,
73051,46,,
76125,42,,
206431,47,,
237152,186,,
277601,14,,
251745,159,,
233315,14,,
251257,14,,
237705,195,,
228748,58,,
228751,37,,
76444,138,,
279455,195,,
271265,36,,
253861,60,,
212912,167,,
266162,4,,
271037,45,,
220616,37,,
260046,27,,
232413,92,,
75248,23,,
255483,46,,
235773,63,,
264450,133,,
274948,133,,
269579,155,,
279820,52,,
270355,18,,
234772,45,,
274458,52,,
224538,38,,
253474,21,,
244024,21,,
78415,14,,
70745,54,,
247649,14,,
211561,54,,
74865,51,,
70022,214,,
223370,21,,
72588,49,,
239504,14,,
234129,48,,
254871,167,,
233880,21,,
277657,50,RES,26
214169,56,,
267681,52,,
250786,14,,
268452,39,,
262569,14,,
242092,46,,
75697,45,,
179636,14,,
262584,10,,
202170,198,,
231616,13,,
80861,116,,
175851,38,,
243970,21,,
274439,18,,
244234,21,,
208146,27,,
270110,21,,
279332,159,,
241710,117,,
278326,27,,
246336,95,,
278339,27,,
278854,21,,
279623,21,,
263255,34,,
244319,42,,
230249,54,,
263786,195,,
211068,8,,
256898,39,,
74117,22,,
256392,195,,
236178,54,,
229269,14,,
237206,45,,
72098,18,,
229543,99,,
252073,21,,
74431,101,,
259524,45,,
263112,18,,
226518,10,,
213994,27,,
244715,14,,
74735,108,,
73973,27,,
234241,110,,
233225,163,,
216346,82,,
252698,195,,
242716,95,,
238878,182,LCB,5
268342,167,,
246591,25,,
279362,195,,
243023,39,RES,26
278097,14,,
74067,54,,
246872,18,,
216155,14,,
259163,160,,
70766,18,,
238461,45,,
257407,52,,
279170,52,,
276111,10,,
238224,54,,
270741,129,,
193945,48,,
265626,59,,
256426,95,,
74411,7,,
236209,14,,
72893,34,,
252864,45,,
255940,36,,
269003,108,,
211152,183,,
247509,95,,
72426,45,,
228883,21,,
247322,95,,
245020,14,,
264734,14,,
256033,48,,
255010,48,,
200253,46,,
239432,4,,
207454,52,,
73311,37,,
256358,14,,
238717,82,,
240801,58,,
73381,36,,
251320,21,,
79295,38,,
258500,9,,
274896,61,,
274408,52,,
247279,42,RES,9
259833,59,,
214779,52,,
272893,52,,
239878,182,SUB,23
277267,45,,
237863,25,,
277552,198,,
214835,55,,
229683,54,,
243767,25,,
254525,136,,
271693,148,,
269400,24,SUB,11
238684,21,,
255580,27,,
270454,52,,
255607,56,,
208504,57,,
214922,55,,
260237,126,,
269719,52,,
262585,10,,
258491,14,,
258753,129,,
276708,58,,
274409,167,,
208111,46,,
268275,38,,
220148,52,,
269823,8,,
270591,20,,
76546,45,,
256268,1,,
278557,35,SUB,10
233512,39,,
219948,195,,
242485,52,,
70967,45,,
257348,195,,
70725,34,,
231500,46,,
70994,50,SUB,16
69987,21,,
253294,60,,
77423,87,,
254327,14,,
261495,18,,
245374,52,,
265600,46,,
279435,159,,
271005,44,,
224674,155,,
240805,155,,
266667,60,,
273835,18,,
231864,34,,
189155,18,,
77028,52,,
179947,54,,
223981,14,,
237809,14,,
221952,52,,
278049,10,,
262955,4,,
263469,18,,
273712,22,,
270129,37,,
77105,15,,
276027,18,,
228684,131,,
190034,18,,
73300,39,,
221271,18,,
75629,45,,
277627,8,,
270461,21,,
259453,21,,
79755,21,,
274828,45,,
239003,18,,
273843,58,,
234677,13,,
242117,183,,
244167,37,,
234955,56,,
208590,27,,
81358,18,,
276692,39,,
261078,167,,
271576,38,,
255449,43,,
235742,14,,
263906,50,,
270828,129,SUB,13
79098,23,,
79363,22,,
263941,45,,
278286,14,,
237075,95,,
244757,52,,
242223,183,,
262984,21,,
74314,145,,
221014,45,,
258149,52,,
269947,47,,
244349,83,LCB,5
256398,102,,
266905,38,,
244653,163,,
254131,52,,
268732,52,,
272328,61,,
232653,52,,
265422,195,,
76240,38,,
268267,21,,
78836,108,,
226561,42,,
254480,21,,
254482,14,,
270877,21,,
259874,60,,
70438,52,,
257831,116,,
275754,21,,
208949,183,,
225589,42,,
277322,38,,
269132,52,,
277070,18,,
256846,13,,
221793,117,,
242787,14,,
261989,60,,
223861,13,,
269691,50,,
230273,54,,
269705,21,,
198538,13,,
166539,80,,
261771,108,,
248723,14,,
233373,108,,
80300,126,,
230578,118,,
75187,52,,
279735,36,,
230590,14,,
231615,14,,
72656,57,,
239090,4,,
251642,45,,
246788,60,,
261391,36,,
234004,54,,
246804,21,,
256791,167,,
254507,45,,
242230,25,,
256578,37,,
229702,21,,
247623,110,,
234575,38,,
260456,27,,
199282,1,,
70005,18,,
227982,167,,
236437,14,,
239513,14,,
276933,18,,
270535,46,,
72400,24,,
246228,14,,
268506,13,,
270812,45,,
248547,55,,
230379,54,,
235244,13,,
256748,13,,
268781,182,RB,2
253173,56,,
276743,27,,
274440,108,,
215054,52,,
277537,54,,
248868,58,,
241963,183,,
278573,39,,
256307,7,,
245563,70,,
74813,52,,
262978,21,,
269133,21,,
251981,18,,
204111,12,,
269903,13,,
79448,51,,
270937,50,,
224094,21,,
262242,21,,
268920,36,,
251781,39,,
276616,167,,
270729,45,,
222352,47,,
276632,129,,
260507,53,,
272808,31,,
262580,10,,
262591,21,,
278220,198,,
273870,36,,
262105,7,,
79587,14,,
257508,25,,
243690,37,,
206584,36,,
248056,39,,
231929,14,,
269310,21,,
71682,52,,
268291,57,,
265476,59,,
199183,167,,
78099,4,,
229657,10,,
271919,52,,
247089,45,,
257332,21,,
264245,163,,
242240,195,,
179543,36,,
263022,21,,
73866,11,,
241038,14,,
265617,57,,
237213,14,,
239012,5,,
227759,42,,
233656,95,,
239800,14,,
237503,120,,
221633,36,,
205255,35,ST,11
274927,24,RES,26
183544,25,,
242462,55,,
248869,58,,
256047,47,,
205887,14,,
276289,21,,
260929,14,,
237666,124,,
278889,195,,
255347,70,,
70264,45,,
252036,52,,
255628,25,,
79758,56,,
72598,37,,
271525,34,,
227509,24,,
239799,42,,
272568,118,,
255420,4,,
278464,52,,
278725,52,,
277968,18,,
230624,48,,
266722,34,,
74210,45,,
258788,27,,
252903,21,,
257768,27,,
214766,52,,
259825,57,,
235507,112,,
241659,133,,
262142,52,,
273921,52,,
264196,14,,
203780,1,,
276493,60,,
206606,21,,
203026,21,,
266011,21,,
248863,53,,
230433,54,,
203309,195,,
258635,148,,
255314,110,,
219486,14,,
264804,45,,
252263,21,,
191083,13,,
251247,7,,
222576,45,,
250993,21,,
246396,56,,
264065,195,,
246920,46,,
270475,34,,
230285,54,,
277664,34,,
229536,52,,
262568,18,,
264621,7,,
190640,24,SUB,4
245170,159,,
215750,58,,
240599,42,,
207599,14,,
229620,15,,
212487,42,,
76298,38,,
274449,129,,
272668,129,,
212002,8,,
269866,21,,
264247,21,,
211003,167,,
230224,54,,
253270,60,,
267866,52,,
261992,18,,
71790,57,,
73584,4,,
260984,95,,
70012,18,,
220829,61,,
233377,14,,
261283,42,,
213949,117,,
220862,14,,
277448,54,,
274144,52,,
225772,14,,
263675,18,,
241686,45,,
279831,52,,
278047,95,,
256296,21,,
236586,167,,
74574,27,,
274254,207,,
242258,14,,
264022,38,,
240481,219,,
258147,1,,
250992,45,,
190324,7,,
275067,45,,
268927,34,,
275595,58,,
240277,27,,
264347,45,,
230299,54,,
276901,38,,
248492,14,,
241585,54,,
233394,155,,
277947,52,,
264390,95,,
251610,45,,
236767,27,,
239073,117,,
235751,8,,
262903,21,,
275196,25,,
231436,110,,
272912,52,,
246298,18,,
254496,25,,
222278,155,,
230232,54,,
224093,21,,
79478,117,,
203398,25,,
79757,56,,
244112,117,,
251024,219,,
257703,54,,
266161,52,,
223931,7,,
247741,14,,
70120,36,,
272365,25,,
268787,7,,
278780,21,,
269565,108,,
79122,27,,
70679,52,,
256298,21,,
263990,14,,
268860,37,,
259644,13,,
252485,117,,
234827,13,,
214874,55,,
72284,14,,
74849,52,,
264039,14,,
274553,95,,
238974,21,,
255106,18,,
263563,54,,
247187,54,,
271511,34,,
259748,12,RCB,6
268724,7,,
253384,52,,
269288,18,,
70124,24,,
253932,60,,
234487,77,,
262652,18,,
266762,52,,
230413,54,,
242195,95,RES,24
246291,36,,
274196,60,,
212249,21,,
270111,21,,
248357,18,,
262450,39,,
256308,27,,
79158,45,,
277052,14,,
74310,27,,
269149,14,,
251235,39,,
213094,198,,
74344,34,,
278903,18,,
73596,38,,
245894,45,,
278664,133,,
273546,133,,
230282,54,,
236692,45,,
261276,25,,
263841,21,,
279472,195,,
228790,45,,
253121,136,,
74697,52,,
245716,110,,
267481,52,,
268529,14,,
72967,21,,
263949,144,,
70163,27,,
272920,46,,
245018,186,,
226084,42,,
72246,13,,
257080,4,,
258360,54,,
276798,27,,
70723,18,,
276035,27,,
264273,36,,
276312,21,,
230248,54,,
251499,4,,
228461,167,,
255361,56,,
279948,34,,
247180,38,,
253071,27,,
267426,36,,
264364,108,,
80816,14,,
74930,58,,
253111,25,,
213449,37,,
254672,61,,
237522,45,,
241619,155,,
203485,34,,
193768,50,,
77033,54,,
261099,46,,
214769,52,,
262153,13,,
72972,47,,
253966,155,,
272919,46,,
241688,48,,
263208,37,,
230696,163,,
229930,14,,
74545,45,,
262713,14,,
74044,56,,
272959,46,,
235329,14,,
239682,55,,
204639,15,,
70497,22,,
243817,13,,
237420,47,,
242547,4,,
255866,58,,
251516,14,,
247166,14,,
243080,45,,
258702,14,,
262057,58,,
272303,183,,
241332,155,,
241341,155,,
260030,58,,
73159,14,,
271563,136,,
253651,53,,
201943,13,,
72919,145,,
276443,27,,
268007,57,,
235769,14,,
221956,4,,
233222,37,,
270098,27,,
254244,129,,
266026,45,,
270636,18,,
76339,56,,
260414,183,,
274011,59,,
261502,56,,
274564,58,,
200841,14,,
245131,20,,
271507,118,,
266653,18,,
256417,36,,
263844,195,,
252580,133,,
256164,14,,
231601,45,,
274617,21,,
279739,36,,
215228,52,,
71359,167,,
235970,45,,
259288,117,,
155355,167,,
275438,56,,
278003,129,,
74753,117,,
246787,45,,
80668,45,,
205603,34,,
269874,38,,
264505,14,,
264511,25,,
74815,52,,
257346,49,,
70473,18,,
78670,45,,
246096,25,,
269151,95,,
276068,37,,
245364,18,,
208247,4,,
251770,39,,
243838,47,,
267397,61,,
276363,34,,
258710,36,,
236186,54,,
279711,36,,
277665,1,,
74403,45,,
80302,48,,
81327,54,,
262583,10,,
233665,120,,
79823,34,,
236757,37,,
244949,80,,
225498,14,,
237031,52,,
231406,14,,
234226,54,,
278013,20,,
276747,129,,
239378,34,,
80660,45,,
208157,45,,
79393,45,,
177448,46,,
221493,167,,
70968,37,,
212546,92,,
236355,27,,
238410,35,,
247385,14,,
203368,36,,
70511,126,,
229266,50,RCB,6
230046,44,,
213151,14,,
79547,136,,
270033,21,,
277973,58,,
260567,36,,
240345,138,,
244185,43,,
220380,111,,
267485,47,,
78314,47,,
251894,98,,
278782,56,,
75280,21,,
234016,54,,
224546,155,,
70703,52,,
71474,145,,
252466,27,,
277310,17,,
230718,23,,
233790,54,,
256326,46,,
221772,183,,
186449,42,,
265556,58,,
278360,13,,
245856,48,,
238184,52,,
79980,10,,
264304,140,,
230270,54,,
260990,18,,
216461,45,,
236690,103,,
248484,25,CB,22
261031,46,,
222636,18,,
251312,42,,
245426,1,,
262335,34,,
275648,39,,
73429,163,,
209369,82,,
74980,4,,
230388,54,,
240373,89,,
70694,7,,
277549,195,,
264248,92,,
205892,49,,
267847,70,,
252999,22,,
230221,54,,
243025,47,,
271445,14,,
73317,110,,
213620,55,,
260473,25,,
251260,44,,
222853,155,,
236165,54,,
236689,183,,
244131,47,,
279716,36,,
72613,136,,
76717,52,,
223940,50,,
239589,108,,
279786,56,,
269314,21,,
277509,21,,
254238,57,,
70946,1,,
277799,51,,
275246,14,,
71730,60,,
254005,45,,
236875,13,,
268879,182,SUB,20
259669,42,,
262998,54,,
229208,14,,
260697,46,CB,5
252506,37,,
233820,116,,
72541,4,,
272992,54,,
238692,1,,
279667,7,,
71292,34,,
210556,98,,
255120,122,,
72856,27,,
72860,27,,
75936,45,,
72870,5,,
256429,46,,
223918,84,,
220087,54,,
253374,79,,
279490,21,,
186562,35,,
235980,55,,
261085,136,,
273893,36,,
226793,95,,
204785,18,,
207858,95,,
264437,136,,
252168,52,,
79634,18,,
275739,39,,
245021,136,,
219180,45,,
262447,27,,
274226,21,,
242482,52,,
72758,21,,
264786,18,,
259426,183,,
71795,57,,
74626,10,,
70275,14,,
222598,38,,
233865,35,SUB,21
235405,25,LCB,4
243088,155,,
79252,219,,
260004,195,,
229045,116,,
272313,52,,
195262,21,,
211143,14,,
273122,95,,
190180,195,,
274923,17,,
71151,47,,
277751,46,,
261116,167,,
253441,36,,
215817,15,,
223243,52,,
273681,56,,
270867,39,,
70680,52,,
240921,61,,
266794,48,,
239661,95,,
234037,58,,
248123,18,,
258364,33,,
263509,37,,
254807,21,,
202849,13,LCB,3
71786,53,,
277356,136,,
254064,53,,
233329,61,,
240499,36,,
264823,183,,
230520,54,,
260485,167,,
266886,47,,
271755,45,,
78990,38,,
234138,107,,
259750,10,,
234158,18,,
213938,27,,
72136,18,,
231125,45,,
265689,118,,
277525,195,,
74018,10,,
70953,36,,
271689,136,,
250954,95,RCB,3
266848,127,,
75112,198,,
270957,38,,
182409,155,,
81291,101,,
241037,11,,
213917,38,,
259500,52,,
266686,14,,
272832,163,,
278986,14,,
253386,14,,
207828,14,,
210394,110,,
80352,34,,
276706,27,,
238563,21,,
73199,45,,
247286,17,,
264440,45,,
72954,43,,
76299,4,,
263193,18,,
276249,198,,
276256,18,,
275244,14,,
79691,20,,
260683,21,,
242264,27,,
236388,82,,
265576,4,,
257128,25,,
258925,119,,
246126,14,,
191648,163,,
74913,54,,
242600,13,,
79274,38,,
259266,183,,
78550,45,,
236248,50,,
243959,21,,
225536,13,,
265731,45,,
215051,52,,
270864,7,,
266257,48,,
75285,60,,
266010,34,,
277029,45,,
251686,52,,
267825,54,,
74295,49,,
230458,54,,
239686,21,,
70477,18,,
247120,92,,
75347,52,,
242515,13,,
272982,13,,
262744,129,,
278105,82,,
240473,25,,
263514,118,,
262748,195,,
238965,21,,
253568,57,,
215689,27,,
200588,167,,
171923,25,,
258456,52,,
70297,10,,
258969,50,,
216730,36,SUB,24
262045,18,,
262573,11,,
265645,117,,
246450,18,,
72627,39,,
259252,61,,
276917,27,,
275901,39,,
267476,25,,
272596,8,,
237022,45,,
233444,36,,
257253,14,,
260078,21,,
263421,108,,
232963,163,,
259091,14,,
266260,163,,
265799,31,,
70984,14,,
261457,24,,
276823,39,,
277593,44,,
259422,45,,
255839,18,,
275056,103,,
228729,58,,
216453,50,,
244109,21,,
206485,18,,
243613,14,,
221605,46,,
265658,50,,
244154,39,,
243398,21,,
73927,45,,
269512,12,,
251594,13,,
277976,38,,
250850,13,,
241646,14,,
76274,34,,
230386,54,,
233978,54,,
279808,163,,
221955,52,,
252434,36,,
246549,126,,
276252,162,,
261927,155,,
240168,60,,
76604,49,,
275019,18,,
269913,56,,
242265,25,,
268894,50,,
79458,191,,
272490,60,,
239731,37,,
247667,167,,
270203,54,,
70017,18,,
73359,52,,
211345,53,,
270995,4,,
271252,18,,
73621,37,,
245404,42,,
73896,14,,
224685,155,,
235194,1,,
251325,21,,
72384,10,,
247754,195,,
223694,13,,
260814,3,,
276438,138,,
214747,55,,
243932,21,,
254941,61,,
203002,167,,
279546,14,,
76031,21,,
242690,13,,
246276,45,,
223751,21,,
226583,46,,
225053,195,,
233767,129,,
274734,125,,
267849,14,,
72267,38,,
235854,54,,
259920,46,,
79187,45,,
241239,155,,
243293,92,,
220523,56,,
252017,4,,
206198,21,,
246136,25,,
78974,38,,
246911,36,,
277377,39,,
244871,14,,
71059,36,,
245652,136,,
219293,37,,
223902,14,,
204211,39,,
223157,95,,
257725,39,,
256705,47,,
257473,37,,
73934,45,,
279502,126,,
233946,155,,
266210,25,,
80098,52,,
242658,46,,
264677,35,,
72936,12,,
200425,34,,
258547,21,,
251381,136,,
231185,133,,
237586,27,,
274724,49,,
78642,133,,
210482,4,,
235059,14,,
262709,103,,
209210,195,,
234300,17,,
77124,14,,
79444,82,,
