Player_id,Age,DOB,Release_clause,Preferred_Position,Height,Weight,Wages,Weak_foot
233309,26,1998-11-03,2700000,"RB, RM",178,66,7000,3
264286,24,2001-01-10,3500000,"LM, LB",181,73,6000,2
277346,20,2004-10-01,2100000,"CM, CAM, RM",180,76,3000,3
241523,26,1999-06-18,,"ST, RM, CAM",182,76,22000,3
73853,24,2001-05-04,,"ST, CAM",185,75,7000,3
254333,23,2001-10-07,3100000,"RM, RW, CAM",177,70,6000,4
252551,25,2000-03-23,7700000,CB,186,79,17000,3
268937,24,2001-02-12,2000000,"RB, CB, RM",186,80,1000,4
267406,27,1997-09-05,5500000,ST,176,68,23000,3
225682,32,1992-07-06,1500000,"LB, RB, LM",170,83,11000,3
230292,29,1996-02-29,3500000,"ST, CAM, LW",165,62,14000,3
213661,29,1996-04-10,41400000,"CB, CM",187,82,90000,3
271010,22,2002-12-06,3500000,"CDM, CM",178,72,3000,3
73638,19,2006-01-15,4500000,"CM, CDM, CB",181,73,5000,3
209062,33,1992-04-14,563000,ST,182,81,2000,2
262825,23,2001-09-12,1400000,"CM, CDM",180,72,3000,3
238505,26,1999-04-19,5500000,"LM, LW",178,66,25000,3
227764,27,1997-10-22,1300000,"RW, LB, RB, RM",177,72,2000,3
268484,23,2002-05-14,6200000,"RM, LM, LW, RW",176,75,4000,3
256476,21,2004-01-19,31500000,"LW, RW, ST, LM",181,66,21000,3
255206,22,2002-11-24,6700000,"ST, CAM, LM, CM",179,75,23000,4
252149,23,2002-04-14,2200000,"LB, LM",177,73,3000,2
246777,25,2000-02-01,1700000,"RM, RW",178,73,4000,3
229628,31,1993-08-12,1500000,CB,186,84,6000,3
245770,25,1999-07-06,,"ST, LM, CAM",185,80,34000,4
253202,24,2001-03-13,4200000,"CDM, CM",192,77,6000,5
253461,23,2002-04-26,3400000,"CM, CAM",170,62,12000,3
262936,22,2002-07-13,4000000,"CM, CAM, CDM",177,74,5000,4
239393,31,1993-09-09,870000,"RM, RW, ST, RB",176,76,3000,3
238636,28,1996-07-21,1200000,"CDM, CM",185,78,3000,3
272687,20,2005-03-02,,"CM, CAM, RM",180,75,3000,3
245582,27,1998-06-17,4500000,"ST, CAM, CM",182,91,21000,3
266831,23,2001-10-04,2800000,"LM, LW",180,68,5000,3
70481,20,2005-01-26,,"CM, CDM",180,72,6000,4
70229,21,2004-02-16,,"CDM, CM",184,78,17000,2
236637,26,1999-01-02,913000,"CM, CDM, RB, RM",180,75,600,3
225381,30,1995-02-22,1900000,"CDM, CM",176,75,2000,3
230246,33,1992-02-29,3500000,"LB, LM",173,74,21000,3
241266,23,2001-08-16,10300000,ST,185,81,29000,3
233588,32,1993-04-25,4400000,"CB, CM, CDM",185,74,22000,3
226430,26,1999-05-04,2600000,"LM, LW",173,74,7000,4
275592,20,2004-08-03,15200000,"LW, LM",192,83,15000,2
79242,21,2004-04-09,3100000,"CM, CDM, CAM",182,73,3000,3
279713,31,1994-01-10,1100000,"CDM, CM",183,76,2000,3
204458,32,1993-03-02,963000,"CB, CDM, CM",181,75,1000,4
254148,23,2001-10-14,4800000,"LM, RM, LW",184,75,7000,2
228805,33,1991-10-08,26300000,CB,187,80,42000,3
227288,29,1995-10-04,341000,"LB, CDM, CB",180,75,500,4
262384,28,1996-09-08,870000,"CAM, CM",184,75,3000,3
225532,29,1996-05-02,2900000,CB,185,70,14000,2
247037,27,1998-05-05,788000,"RB, RM",183,75,3000,3
230399,33,1992-02-29,1300000,"LM, LB, LW",174,72,11000,4
271362,19,2006-04-20,,"CB, LB, LM",185,75,27000,2
233986,29,1996-02-29,3500000,"RB, RM",176,74,16000,2
260098,23,2002-01-24,5200000,"CB, RB, RM",185,72,4000,3
267784,22,2002-07-03,8900000,"LW, LM, RM",173,68,19000,2
251662,24,2000-09-17,2100000,"CM, CDM, CB",190,86,4000,3
242712,24,2000-11-11,2300000,"LB, LM",173,65,4000,2
235292,28,1997-02-07,775000,"CB, RB, LB, RM",180,83,1000,3
259105,23,2001-08-04,4500000,"CAM, LM, ST, CM",178,70,5000,4
238631,31,1994-05-06,1900000,ST,180,82,11000,4
251439,23,2002-01-12,3100000,"CM, CDM",183,78,2000,3
215601,34,1991-03-25,776000,"ST, LM, RM, LW",183,85,3000,2
242997,26,1999-06-23,6800000,"LM, ST, CAM, LW",173,70,20000,4
231743,27,1998-02-13,4500000,ST,189,68,15000,2
238922,30,1994-12-02,1300000,"CDM, CM",185,77,4000,1
72542,29,1995-12-12,1000000,"RW, CAM, RM",172,66,3000,4
268131,22,2003-01-02,22100000,CB,183,74,28000,3
273008,20,2004-09-09,3100000,"RM, LM, RW",177,70,3000,3
244599,25,2000-05-30,1300000,"LB, LM",170,62,4000,3
231801,29,1995-12-03,808000,"CM, CDM, CAM",176,72,6000,3
235133,32,1992-12-28,1500000,"ST, CAM, CM",186,72,2000,3
230014,27,1997-08-22,1000000,"LB, LM",186,80,750,3
237721,28,1996-08-16,1800000,"CDM, CM",175,75,17000,3
243618,24,2000-09-27,2100000,"CM, CAM, CDM",176,65,2000,3
213670,29,1996-02-27,729000,"CB, CDM, CM",179,80,2000,3
223402,29,1995-08-08,829000,"LB, LM",176,70,4000,2
246974,26,1998-10-10,3700000,"RB, RM",180,76,5000,3
242628,23,2002-01-22,4500000,"LB, LM",170,68,8000,3
80589,29,1995-07-20,1000000,"CAM, CM",187,80,3000,3
276949,24,2001-03-15,,"CM, CDM, CAM",180,68,11000,3
247001,26,1999-05-19,1300000,"LB, RB, LM",187,83,1000,3
264683,23,2002-04-01,,"RM, RB",190,69,7000,3
203244,34,1990-07-03,,CB,184,80,0,2
258284,24,2000-09-27,2700000,"RM, LM, CAM, RW",168,71,4000,2
74992,20,2004-11-22,4300000,"CDM, CM",168,66,6000,3
187132,35,1989-07-10,1800000,CB,185,77,17000,3
260099,23,2001-08-19,,"RB, RM",174,70,20000,3
275225,31,1994-01-27,1400000,"CAM, CM",173,68,2000,4
73256,23,2002-01-27,4300000,"LB, LM, RB",183,77,8000,3
248360,23,2001-07-03,1600000,"RM, LM, RB",183,78,3000,3
77359,21,2004-06-11,3800000,"CM, LM",171,65,3000,2
239919,27,1998-05-20,4200000,"RB, RM",173,65,10000,3
258355,25,2000-01-20,1600000,"CM, CDM, CB",188,72,2000,3
221750,34,1991-05-02,1100000,"RB, RM",180,70,6000,3
70203,24,2001-03-19,2200000,"CM, CDM",175,72,5000,3
242755,25,2000-06-23,4000000,"ST, CAM",170,66,4000,3
265812,22,2003-04-05,2300000,"CM, ST, CAM",176,68,2000,3
236885,26,1998-10-14,6300000,ST,188,88,8000,3
248661,25,2000-01-19,4700000,"CDM, CM",188,73,8000,3
235101,25,1999-07-19,1100000,"CDM, CM, CAM",179,77,1000,3
243041,25,1999-10-29,2000000,"CAM, LM, CM",180,75,1000,3
242791,25,2000-02-01,1400000,"RM, CAM, CDM, RB",193,82,2000,4
72825,27,1998-04-13,3400000,"LM, LW, RM",169,65,11000,3
224890,31,1994-06-19,2600000,"LM, CAM, ST, LW",176,76,10000,4
270206,21,2003-10-19,,ST,185,74,25000,3
225927,31,1994-02-04,574000,"LB, LM",172,68,1000,3
211595,30,1994-12-13,875000,"CDM, CM, CB",184,76,1000,3
245908,26,1998-08-28,4200000,"CM, CDM, RM",178,74,12000,3
261019,35,1989-12-16,348000,"CDM, CM",175,68,3000,3
219581,31,1993-10-12,11900000,CB,187,83,32000,3
258749,21,2004-01-04,1800000,ST,188,78,500,2
241344,28,1997-02-13,736000,"RW, RM, ST",179,65,6000,3
72654,22,2003-03-11,4300000,"CM, CDM",178,72,3000,3
230370,29,1996-02-29,9000000,"CAM, RM, CM",167,63,25000,3
222440,30,1995-02-18,853000,"CM, RM, RW",172,60,4000,3
271856,23,2002-02-18,2700000,"RB, RM",187,70,2000,2
199667,34,1991-03-05,788000,CB,187,79,9000,3
258036,21,2003-12-26,4800000,"RB, RM",185,83,6000,3
258817,23,2002-02-04,4800000,"LM, CAM, ST, LW",173,69,7000,3
242436,24,2000-10-09,1800000,"CM, CDM",194,81,1000,3
234022,29,1996-02-29,2200000,"CAM, CM",170,66,6000,3
226087,31,1994-05-31,814000,"LB, LM",180,74,2000,2
235815,26,1998-07-07,953000,"RB, LB, RM",185,77,2000,4
257063,23,2001-12-28,7400000,"RM, CAM, LM, RW",164,63,10000,3
271156,23,2002-01-18,1900000,"ST, CAM",177,69,3000,4
264010,22,2002-11-12,8400000,"RM, RW",178,66,11000,3
239690,27,1997-09-23,1100000,"CDM, CM",182,78,1000,3
260951,22,2003-06-06,5500000,ST,177,74,24000,5
271198,21,2003-10-21,4600000,CM,186,71,4000,4
252001,24,2000-10-25,4600000,CB,185,72,6000,3
248169,24,2001-02-28,8500000,"CB, RB",181,73,18000,3
277870,21,2004-04-26,2800000,"RM, RB",178,64,1000,2
252278,29,1996-04-23,406000,"CM, ST, CAM",180,66,2000,3
244087,26,1999-07-01,2000000,"LM, RM, RB, LB",182,75,7000,4
237179,29,1996-01-23,3200000,"ST, LW",190,83,17000,3
239740,26,1998-11-14,3500000,"RM, CAM, RW",166,62,10000,3
277630,21,2003-11-07,2600000,"CM, CDM",182,75,2000,3
220030,31,1994-02-15,1100000,"RB, CB",182,72,3000,3
214676,30,1994-11-10,1900000,ST,182,75,2000,4
263076,21,2003-07-14,,"CM, CDM",182,83,10000,3
231600,29,1995-07-02,844000,"RB, RM",188,79,2000,2
235955,26,1999-05-26,7800000,"RW, CAM, RM",170,64,11000,3
244147,30,1995-04-01,1400000,"CAM, CM, LW",177,73,4000,3
245439,28,1997-06-30,2500000,CB,181,76,8000,3
237772,27,1998-02-20,1400000,"CM, CDM",185,76,1000,4
240332,25,2000-01-16,,"ST, CAM, CM",175,70,13000,3
209361,31,1994-01-10,438000,"RB, RM",179,73,1000,3
208852,31,1994-06-03,481000,"LM, CM, RM, LW",178,71,600,4
256980,24,2000-08-18,3500000,"CAM, RM, ST, CM",168,65,7000,3
263131,30,1995-02-17,1000000,"CB, LB, RB",186,89,3000,2
78837,23,2001-07-02,1900000,"RM, RB, RW",170,71,2000,3
226050,28,1997-01-14,1800000,"CAM, ST, CM",182,80,5000,3
266501,25,2000-05-15,3000000,"CDM, CM",186,82,6000,3
78858,21,2003-10-06,2800000,"CAM, RM, CM",176,66,5000,3
256780,23,2002-02-12,4099999,"CB, CDM",188,77,6000,3
245268,26,1999-05-17,1400000,"RB, RM",173,61,10000,3
248604,23,2001-10-04,3100000,"LB, LM",168,60,6000,4
256035,23,2002-02-15,5000000,"LM, LW, ST",175,70,30000,4
212778,33,1992-01-31,938000,CB,188,81,3000,2
79150,20,2004-10-17,3700000,"LB, LM",181,72,1000,4
279599,21,2003-08-13,2600000,"CM, CDM",184,78,3000,2
230449,29,1996-02-29,8800000,"ST, RM",185,80,29000,3
253758,24,2001-06-05,3700000,"CDM, CM",184,75,3000,2
244034,26,1999-05-29,1800000,"RM, CM, CAM, RW",180,77,2000,3
252484,28,1997-05-13,641000,"CAM, CM",182,75,1000,2
236877,30,1995-03-26,844000,"CM, CDM, CB",184,75,1000,3
268903,22,2003-04-24,8800000,"LM, LW, RM",177,61,29000,3
238704,27,1998-02-12,3600000,"CAM, CDM, CM",178,70,16000,3
251761,26,1999-03-22,1100000,CM,174,70,1000,3
277118,20,2004-07-14,,CB,186,81,8000,3
245384,25,1999-12-02,2300000,"ST, RW, LW, RM",175,72,3000,3
206219,32,1992-07-28,6100000,"LB, CB",182,79,27000,3
251275,23,2001-09-10,3600000,"ST, LW, LM",185,75,11000,3
201114,32,1992-11-13,911000,"CAM, LM, CM",178,77,5000,3
255144,24,2001-04-04,2800000,"CB, RB, RM",183,74,5000,3
222123,32,1992-10-12,1800000,CB,186,79,6000,3
269493,25,1999-08-09,52300000,CB,191,92,33000,5
76477,23,2001-11-17,3000000,"CDM, CM",175,74,2000,3
76227,24,2001-03-26,4800000,CB,187,82,10000,3
253895,31,1993-09-14,1300000,"LW, RW, LM",174,68,6000,4
235222,27,1998-06-02,3200000,"RB, CB",186,68,8000,3
230876,28,1997-05-14,1000000,"CM, CDM",188,83,1000,3
257244,23,2001-12-25,1500000,"CDM, CM",185,80,2000,3
225508,31,1994-04-12,6400000,CB,187,77,27000,3
72677,23,2002-05-02,2300000,"CM, CDM",185,75,750,3
230118,29,1995-08-14,2400000,"RB, RM",172,69,11000,3
225785,27,1998-01-31,4500000,"LM, LW",178,67,4000,3
264192,23,2002-03-18,1000000,"CM, CDM",172,65,750,3
261390,21,2004-01-31,2300000,"CM, CAM, CDM",177,67,800,3
276258,20,2004-12-13,4099999,"RB, LM, RM",178,68,5000,3
239666,25,1999-07-25,1200000,"CM, CDM",185,76,750,3
229171,30,1994-08-29,1600000,"LM, ST, CAM, LW",180,71,8000,3
228666,32,1992-09-19,1200000,"LM, RM, LW",182,77,5000,2
278096,21,2004-02-05,,"CDM, CM",172,71,14000,3
180561,34,1990-12-11,,"RM, CAM, RW",174,66,0,3
239443,26,1998-12-27,3200000,"LB, RB, LM",174,72,17000,2
278101,20,2004-11-28,5300000,"ST, RM, RW",181,70,16000,2
233572,28,1996-08-30,1500000,"ST, LM, CAM",183,73,2000,4
244843,26,1999-05-12,2500000,"CAM, CM, RM",173,67,8000,3
212591,32,1993-05-19,5400000,CB,190,89,9000,3
199027,31,1993-09-01,2500000,CB,180,67,31000,3
269690,23,2001-08-22,,"CM, CAM, LM",171,68,4000,2
255360,23,2002-04-13,2100000,"CAM, CM, LM",188,69,1000,3
198032,33,1992-05-09,16200000,CB,201,104,110000,3
255637,25,2000-04-27,2100000,"CM, CDM",190,85,5000,3
240535,24,2001-01-08,894000,"CAM, CM",188,74,500,4
263837,24,2001-04-30,3700000,"LM, ST, RM, LW",179,73,3000,4
232861,35,1990-02-22,719000,"RM, RW",177,72,2000,4
236706,25,1999-07-10,5300000,"RM, RW, CAM",183,67,15000,4
263075,29,1996-06-03,1000000,"RM, RB, RW",185,78,5000,3
206243,32,1992-11-08,1200000,"CM, CAM",178,74,3000,3
241075,27,1997-09-10,2500000,"RM, RW",173,69,16000,2
269748,26,1998-09-22,1800000,"LM, LB",175,73,3000,2
215993,34,1990-10-16,713000,"CDM, CM, CB",179,77,7000,3
229819,30,1995-05-18,798000,CM,177,72,4000,3
72892,23,2001-07-26,2800000,"LM, CAM, LW",173,65,5000,3
206536,34,1991-06-28,333000,"CB, CDM, CM",188,72,1000,3
256216,24,2000-12-27,2100000,"LB, LM",183,70,2000,3
77021,21,2003-11-23,2200000,"CAM, CM",178,71,3000,3
239099,26,1998-10-06,2300000,"CDM, CM, CB",185,78,6000,3
73215,19,2005-07-05,2200000,"CM, CAM, CDM",187,82,4000,3
278530,22,2002-11-07,2300000,"LM, ST, RM, LW",184,78,3000,3
240131,29,1996-03-29,1900000,"LW, LM",171,72,12000,3
270854,23,2002-03-24,5800000,"RB, RM",171,69,14000,2
228368,29,1995-11-21,919000,"RB, RM",180,76,950,3
72721,24,2000-12-13,2700000,"LB, RB",186,80,4000,3
256788,24,2000-08-14,3100000,LB,173,68,3000,2
203287,31,1994-01-29,569000,ST,180,79,1000,4
216349,29,1996-06-18,2600000,"CAM, RM, CM",169,69,8000,2
204353,36,1989-02-24,437000,"LB, CB",189,83,6000,2
69963,23,2002-05-16,4099999,"ST, LM, LW",182,78,6000,3
259162,22,2003-02-17,,"ST, CAM",175,82,31000,4
75618,26,1999-02-22,2100000,"CM, CDM",177,73,4000,3
212601,31,1994-01-08,2500000,ST,185,80,8000,4
279934,18,2007-01-01,7100000,"LW, RW, ST, LM",171,71,7000,3
238464,26,1998-10-23,,"LM, RM, ST, LW",183,78,5000,3
276609,25,1999-10-26,819000,"CM, CDM, LB",170,70,3000,3
252555,24,2001-02-19,2600000,"RB, LB, RM",173,65,2000,4
270738,22,2003-01-12,,"CDM, CM, LM",187,72,8000,3
278430,20,2005-02-01,3600000,"RB, RM",173,70,4000,3
236454,28,1996-09-24,1700000,"LB, LM",183,73,8000,2
258731,27,1998-02-04,3100000,"RM, LW, RW",177,79,7000,3
253366,27,1997-10-11,2500000,"LB, LM",174,70,9000,3
263353,22,2003-01-05,2500000,"CB, CDM, CM",181,71,700,3
271805,21,2003-07-18,4500000,"CB, LB, LM",177,74,4000,3
209602,33,1992-05-22,698000,"RB, RM",185,75,1000,3
234464,30,1994-07-07,1500000,"ST, LW, LM",181,77,8000,3
206562,30,1994-12-19,875000,"CDM, CM",180,75,1000,3
248548,27,1998-02-06,2200000,"CM, LB",178,75,7000,3
204280,34,1991-03-13,520000,"RM, ST, LM, RW",182,85,2000,3
223229,27,1997-08-09,1100000,"RB, CB, RM",183,77,2000,2
258822,25,2000-04-06,1500000,"RB, RM, LM, RW",171,63,4000,2
79111,18,2006-12-20,3300000,"CM, CAM",183,64,5000,3
236551,25,1999-08-08,4900000,"CB, RB",188,82,21000,4
257803,24,2001-05-02,2200000,"ST, RW, RM, CAM",190,83,3000,3
262668,23,2001-08-03,5900000,"LB, CB, LM",190,79,16000,3
257293,26,1999-03-03,1900000,"CDM, CM",188,80,3000,2
255000,26,1999-05-25,14800000,"ST, RW, RM",188,89,26000,3
213018,30,1994-09-26,963000,"CM, CDM",170,69,1000,3
238375,31,1994-03-10,1800000,"CB, LB, LM",180,76,13000,3
225849,30,1995-03-03,834000,"RM, RW",181,86,650,3
270658,21,2003-10-07,6200000,"LM, LB, LW",184,72,5000,3
211522,33,1992-05-04,2300000,CB,185,80,20000,3
229209,33,1991-09-04,1900000,"LM, LW, CAM",178,77,10000,3
242267,29,1996-04-30,5700000,"CDM, CM",175,68,22000,3
251229,25,2000-05-06,5200000,ST,183,78,7000,3
275051,21,2004-01-24,12800000,ST,184,76,17000,3
215410,30,1994-12-22,17000000,CB,181,74,25000,3
230521,33,1992-02-29,2600000,"ST, CAM",180,71,20000,5
79746,24,2000-12-09,2800000,"CDM, CM",176,69,8000,3
265610,35,1990-05-21,1400000,CB,185,78,13000,3
230559,27,1997-07-16,3300000,"RM, RW",171,63,11000,3
237985,26,1998-09-19,40500000,CB,190,85,90000,3
250791,23,2001-07-06,1900000,"CM, CDM, CAM",176,60,900,3
279464,37,1988-02-29,163000,"CM, CDM",184,73,800,3
275634,23,2002-04-21,2800000,CM,180,73,4000,3
245428,28,1997-04-19,1600000,"LB, LM",180,73,7000,3
269237,22,2002-11-19,2200000,"RB, RM",183,76,3000,3
268738,20,2004-12-26,7100000,"RM, RW",176,69,10000,3
232646,28,1997-03-13,1700000,"LB, LM",170,68,7000,2
255436,25,1999-09-13,4800000,"CAM, CM, CDM",175,72,13000,3
240099,26,1998-08-05,863000,"RB, RM, CM",173,80,6000,3
238593,30,1995-04-04,1600000,"RB, LB, CDM",184,78,7000,4
258823,23,2001-11-27,2600000,"LB, LM",176,73,3000,3
240661,24,2000-08-24,4099999,"CAM, CM",175,67,6000,4
252700,24,2001-05-18,3800000,"CB, CM, CDM",178,72,6000,4
259615,25,2000-04-10,2400000,"ST, LW, RM",185,86,6000,3
236074,29,1996-02-29,2400000,"LB, CB, LM",190,79,7000,4
198704,32,1993-03-01,1000000,"CDM, CM, CB",178,75,2000,3
242492,30,1995-02-27,3500000,ST,180,74,16000,3
261438,25,2000-06-07,2400000,"CDM, CM",177,75,5000,3
230991,34,1991-02-23,975000,"LW, ST, LM",173,63,5000,3
274000,25,1999-12-27,5100000,"LW, LM, CAM",185,72,24000,3
72790,22,2002-10-17,2800000,"CM, CDM, CB",185,75,1000,3
276311,20,2004-11-01,4600000,"CM, CDM",188,74,4000,4
276316,26,1998-11-16,1300000,"LM, LB, LW",174,70,5000,4
204638,32,1992-11-03,46800000,CB,186,89,81000,3
255329,26,1998-07-23,,"ST, LB, LM, CAM",174,66,3000,4
267625,23,2002-05-09,,"RW, LM, RM",180,68,7000,3
230515,29,1996-02-29,2600000,"ST, CAM, LM",172,62,13000,4
244083,28,1997-02-07,689000,"CM, CDM",173,74,600,3
254067,29,1996-05-31,1500000,"ST, LM, RM, LW",172,70,4000,3
251002,28,1996-07-20,2500000,"ST, RM, RW",179,78,17000,2
271000,21,2003-09-21,2700000,CDM,191,80,5000,3
236459,30,1994-08-23,1600000,"RM, RB, RW",172,73,4000,3
276668,25,2000-04-14,1700000,"CDM, CM, CB",185,81,5000,4
233404,27,1997-07-24,3600000,"CDM, CM",178,76,12000,3
243664,29,1996-05-16,689000,"LW, LM, CAM",171,67,3000,4
226514,26,1998-07-14,1700000,LB,181,73,2000,3
268758,26,1999-02-20,2000000,"LM, RM, ST, LW",185,76,2000,4
209368,31,1994-01-29,481000,"CM, CDM",177,74,700,3
240600,28,1997-01-12,808000,"CM, CDM",185,74,6000,3
272863,20,2005-01-26,2400000,"RM, LM, RW",178,72,3000,2
243175,29,1996-03-21,,"RM, RB, CM",175,64,2000,4
247278,28,1996-10-02,1400000,LB,178,72,4000,2
259054,21,2003-09-03,,"LM, LW",168,63,10000,5
242160,32,1993-03-11,1200000,CB,185,77,4000,3
255222,35,1990-03-07,495000,"CM, CAM",172,70,5000,3
275986,28,1997-01-01,6500000,"RM, RW, LM",181,77,26000,5
206104,33,1991-10-19,1800000,ST,190,80,15000,3
211736,32,1993-02-01,920000,"ST, RM, LM, RW",183,82,5000,4
198177,33,1991-08-28,1900000,CB,184,81,19000,3
255529,23,2001-10-03,,"ST, CAM",185,77,40000,3
75320,20,2005-03-14,4000000,"RB, RM, CB",185,78,6000,3
199761,33,1992-01-15,776000,CB,192,84,3000,2
274259,23,2002-05-18,3800000,"CM, CAM, ST",174,65,7000,3
73048,25,1999-11-19,2000000,"LB, LM",183,77,5000,3
230493,29,1996-02-29,6300000,"RW, CAM, RM",175,73,26000,3
239981,25,2000-01-06,2300000,"ST, RW, LW, CAM",186,83,7000,3
243064,26,1999-01-19,,"CM, CDM, ST",175,74,2000,3
263034,26,1998-08-20,1400000,"CB, LB",186,76,4000,4
237708,25,1999-11-25,7000000,"ST, RM, RW",181,75,10000,3
267409,24,2000-08-17,3100000,"CDM, CM",173,72,6000,3
246164,26,1999-01-14,2600000,CB,188,80,10000,4
251028,23,2001-08-11,4600000,"RM, CAM, RW",179,67,15000,3
243619,26,1998-11-07,3200000,"LM, ST, LW",188,80,18000,3
251819,24,2001-03-22,1500000,"RB, RM",183,73,850,3
251337,32,1993-03-10,3200000,"CB, RB, RM",180,72,7000,3
216524,32,1993-01-11,700000,"CDM, CM",179,72,2000,3
243921,27,1997-10-03,911000,"CDM, CM, CB",179,78,2000,2
235988,28,1997-03-25,2500000,"LW, LM, CAM",179,66,7000,3
267993,25,2000-06-17,2300000,"RW, LW, CAM, RM",180,80,3000,3
262117,24,2001-06-23,2300000,"LB, LM",188,92,9000,3
205559,33,1992-05-14,1300000,ST,174,74,19000,3
243976,30,1994-10-28,30500000,CB,194,82,39000,3
274726,22,2003-06-17,8600000,"LM, RM, CAM, LW",175,62,11000,4
73260,25,1999-12-31,1100000,"RM, LM, RB, RW",178,75,850,3
73518,23,2002-06-22,2900000,"CM, ST, RM, CAM",180,72,2000,3
211009,31,1994-03-16,2500000,CB,188,76,22000,3
275785,24,2001-06-14,6300000,"RM, RW, LM",177,69,17000,2
233051,25,1999-10-07,1100000,"RM, RW, RB",174,72,900,3
271980,21,2004-06-20,3500000,"CDM, CM",191,78,8000,3
176246,34,1991-05-24,713000,"CAM, LM, LW, CM",170,64,6000,4
276602,19,2006-05-09,8400000,"CAM, CM",191,89,16000,3
233098,26,1998-08-23,1400000,"RB, LB, LM",181,74,4000,2
205966,31,1993-08-06,1900000,"CAM, LM, ST",170,71,7000,2
247950,27,1998-05-22,1100000,"CDM, CM",179,75,2000,3
236943,29,1996-05-09,2400000,"LB, LM",178,70,13000,3
241552,23,2001-07-30,1300000,"LB, LM, RM",177,71,2000,5
275347,28,1997-02-03,1900000,ST,178,70,16000,4
241821,27,1998-06-04,,ST,188,76,24000,2
219551,29,1996-06-30,3000000,CB,192,87,11000,4
70569,22,2003-06-02,4500000,"CM, CDM",188,77,5000,3
270518,22,2002-11-23,8000000,"RB, RM",182,75,5000,2
234986,26,1998-08-09,23900000,CB,186,79,30000,3
279543,22,2003-02-17,3200000,"RB, RM, RW",178,73,8000,3
259834,24,2001-06-28,3900000,"CM, CAM",179,64,10000,3
267778,23,2002-06-05,,"LB, LM",182,74,8000,2
78342,25,2000-05-17,2100000,"RM, LM, RW",185,80,7000,3
224271,32,1993-03-15,1400000,"LW, RW, LM",181,69,6000,3
263703,23,2001-09-21,2600000,"CB, RB, LB, RM",175,71,4000,4
205596,31,1994-01-03,919000,"LB, CB",179,65,1000,3
237347,27,1997-08-18,1400000,"LB, LM",170,68,3000,3
260388,23,2002-03-02,4800000,ST,174,75,6000,4
208165,32,1993-02-19,19600000,CB,190,83,66000,3
271673,23,2002-03-12,2900000,"LM, RM, ST, LW",180,67,6000,3
271932,21,2004-01-06,3800000,"ST, CAM, RM",180,74,5000,3
254787,25,2000-03-02,3100000,"CB, RB",185,63,4000,3
239960,27,1998-06-18,828000,"CDM, CM",190,84,1000,2
275554,22,2003-01-05,,"RM, RW, RB",192,87,25000,4
233835,27,1998-04-01,1000000,"RW, ST, LW, RM",177,70,2000,3
228464,32,1993-06-03,688000,"CB, RB, ST, RM",187,78,3000,3
277885,26,1999-06-16,1100000,"RB, RM, CB",179,76,1000,3
225152,36,1989-05-18,508000,"ST, CAM",187,80,4000,3
252302,24,2001-01-01,3500000,"LB, LM",176,68,3000,2
226197,31,1993-08-14,620000,"RM, RB, RW",179,72,6000,3
277684,21,2004-04-12,,"CM, RM, CAM",186,76,7000,3
234935,35,1989-08-30,1000000,"LB, LM",180,76,4000,3
225998,29,1995-07-09,504000,"CM, CAM",175,70,600,3
258771,23,2001-09-21,,"LM, LW",180,78,11000,3
226781,32,1993-06-26,471000,"RB, RW, ST",191,84,2000,3
255197,30,1994-09-11,1300000,"RB, LB, RM",175,70,7000,2
277216,23,2001-12-10,5000000,ST,185,72,11000,3
239350,28,1996-09-07,3000000,"LM, RM, ST, LW",173,67,8000,5
240640,34,1991-04-11,2100000,CB,180,72,13000,3
245766,28,1996-07-27,2700000,"ST, CAM, CM",181,74,17000,3
227594,30,1995-05-18,1800000,"RM, RW, LM",165,62,5000,3
277025,23,2001-10-10,15900000,CB,186,83,18000,2
234025,29,1996-02-29,2600000,"CAM, CM",178,72,10000,4
204077,30,1994-12-19,2800000,ST,184,75,11000,4
277807,25,2000-03-12,1600000,"CM, CDM",177,77,2000,3
246329,26,1999-02-10,2000000,"ST, RM, CAM",181,72,3000,3
255293,25,2000-03-16,3900000,"CDM, CM, CAM",177,74,9000,3
255049,24,2000-08-07,1800000,"LM, RM, LW",168,56,1000,3
208462,31,1993-09-23,3200000,CB,190,78,13000,4
222830,32,1993-02-20,1500000,"CB, LB, LM",181,78,8000,3
267632,29,1996-03-22,1000000,"LB, LM, CM",176,71,1000,3
240501,27,1998-05-04,1400000,"LB, LM",174,74,3000,3
252031,28,1997-03-02,870000,"RM, RB",179,75,650,4
252033,23,2002-04-03,3800000,"RB, LB",180,72,4000,4
238220,28,1996-12-25,2000000,"CDM, CM, CB",183,75,6000,3
258700,23,2002-01-10,,"LM, ST, RM, LW",176,72,7000,4
215708,34,1990-12-20,788000,CB,185,76,4000,3
193185,34,1991-03-25,315000,"LB, LM",189,75,1000,3
74163,22,2003-03-15,3400000,"CM, CDM",187,69,3000,3
265431,20,2004-07-30,2900000,"CM, LW, CAM",181,72,1000,3
238043,30,1995-06-01,2400000,"RM, LM, RW",174,70,22000,2
262906,24,2001-02-07,,"CDM, CM",184,74,34000,4
264188,20,2004-07-14,9000000,"CM, CAM, CDM",172,65,4000,3
78343,25,2000-05-19,991000,"CDM, CM",180,80,4000,3
202515,32,1993-02-26,1600000,"ST, RM, LM",178,80,5000,4
